X,Y,ID,FSGName,TonsPerWeek,TYPE1,TYPE2,TYPE3,Address,Town,County,Zip,Phone,Website,Facebook,Active
495433.568333603,42823.9299138894,3244,BRATTLEBORO VILLAGE PIZZA,0.504,Food Establishment,Restaurant,,1155 PUTNEY RD,BRATTLEBORO,WINDHAM,05301,8022575065,,,1
495376.430633199,42890.6200472389,3245,NINETY NINE RESTAURANT & PUB #40128,1.953,Food Establishment,Restaurant,,1184 PUTNEY RD,BRATTLEBORO,WINDHAM,05301,8022510899,,,1
495153.220056142,39124.9488566036,3246,COFFEE COUNTRY,0.26,Food Establishment,Restaurant,,12 HARMONY PL,BRATTLEBORO,WINDHAM,05301,(802) 257-0032,,,1
495153.220056142,39124.9488566036,3247,TULIP CAFE,0.525,Food Establishment,Restaurant,,126 MAIN ST,BRATTLEBORO,WINDHAM,05301,8022544460,,,1
491468.125438205,39995.0008787753,3248,JASMINES ICING ON THE CAKE,0.13,Food Establishment,Bakery,,1205 WESTERN AV,BRATTLEBORO,WINDHAM,05301,(802) 254-1375,,,1
494981.272643033,38702.9455542887,3249,GOUGERS MARKET & DELI,0.18,Food Establishment,Convenience Store,,121 CANAL ST,BRATTLEBORO,WINDHAM,05301,8022549609,,,1
495218.660631171,39202.6632721035,3252,TURQUOISE GRILL,0.26,Food Establishment,Restaurant,,128 MAIN ST,BRATTLEBORO,WINDHAM,05301,8022544460,,,1
495359.208679138,41579.8110684269,3253,HUNAN GARDEN,0.26,Food Establishment,Restaurant,,129 LANDMARK HILL DR,BRATTLEBORO,WINDHAM,05301,,,,1
492286.46296094,40982.7031370581,3254,INN AT THE BRATTLEBORO RETREAT ,0.168,Food Establishment,B&B,,13 GIBSON RD,BRATTLEBORO,WINDHAM,05301,802-579-1353,https://www.brattlebororetreat.org/inn-brattleboro-retreat,,1
495540.045393316,43257.0978861278,3255,MORTS ROADHOUSE,0.13,Food Establishment,Restaurant,Bars/Pubs,1300 PUTNEY RD,BRATTLEBORO,WINDHAM,05301,(802) 254-8717,,,1
495540.045393316,43257.0978861278,3256,ROADHOUSE BAR & BILLIARDS,0.2625,Food Establishment,Restaurant,Bars/Pubs,1300 PUTNEY ROAD,BRATTLEBORO,WINDHAM,05301,,,http://www.facebook.com/theroadhousebar,1
495540.045393316,43257.0978861278,3257,SUNDRIED TOMATO THE,0.2625,Food Establishment,Restaurant,,1300 PUTNEY RD,BRATTLEBORO,WINDHAM,05301,8022510010,,,1
494988.500921701,37403.2368342832,3258,BRATTLEBORO UNION MIDDLE HIGH SCHOOL,0.14735,Food Establishment,School,,131 FAIRGROUND RD,BRATTLEBORO,WINDHAM,05301,6034370200,,,1
495022.374628249,39025.0648525178,3259,TJ BUCKLEY'S,0.189,Food Establishment,Restaurant,,132 ELLIOT ST,BRATTLEBORO,WINDHAM,05301,8022574922,http://www.tjbuckleys.com/,,1
495210.50285557,39224.8861344997,3260,ADAGIO,0.26,Food Establishment,Restaurant,,132 MAIN ST,BRATTLEBORO,WINDHAM,05301,(802) 254-6046,,,1
495556.410936996,43301.5219587892,3261,PANDA NORTH,1.26,Food Establishment,Restaurant,,1332 PUTNEY RD,BRATTLEBORO,WINDHAM,05301,8022574578,http://www.pandanorth.com/,,1
494989.664698775,39002.8713887866,3262,ELLIOT STREET CAFE,0.252,Food Establishment,Restaurant,,134 ELLIOT STREET,BRATTLEBORO,WINDHAM,05301,,,,1
495703.594161889,43545.8191437721,3263,HAMPTON INN OF BRATTLEBORO,0.3465,Food Establishment,Lodging,,1378 PUTNEY RD,BRATTLEBORO,WINDHAM,05301,8022545700,,,1
495744.462023051,43590.22841534,3265,SUKURA ONE,0.6825,Food Establishment,Restaurant,,1380 PUTNEY ROAD,BRATTLEBORO,WINDHAM,05301,,,,1
495022.350537784,38991.7390903002,3266,SUPERFRESH! ORGANIC CAFE,0.21,Food Establishment,Restaurant,,30 MAIN ST,BRATTLEBORO,WINDHAM,05301,8025791751,,,1
494940.362718785,38647.432552066,3268,Domino’s Pizza,0.05,Food Establishment,Restaurant,,499 Canal ST,BRATTLEBORO,WINDHAM,05301,8022575010,,,1
495258.547953071,37780.7369921572,3269,OAK GROVE SCHOOL,0.164415,Food Establishment,School,,15 MORELAND AVE,BRATTLEBORO,WINDHAM,05301,6034370200,,,1
495120.849535177,39580.4242773905,3270,PUTNEY ROAD MARKET,0.05,Food Establishment,Caterer,,15 PUTNEY RD,BRATTLEBORO,WINDHAM,05301,8022548501,,,1
494384.221225768,38259.0631254485,3271,TASTE OF THAI,0.05,Food Establishment,Mobile Unit,,150 MAPLE ST,BRATTLEBORO,WINDHAM,05301,8024516688,,,1
495235.030153791,39235.9777135121,3272,BRATTLEBORO WINTER FARMERS' MARKET,0.18,Food Establishment,Grocery,Farmers' Market,153 MAIN STREET,BRATTLEBORO,WINDHAM,05301,,http://www.postoilsolutions.org/index.php?ID=11,http://www.facebook.com/pages/Brattleboro-Winter-Farmers-Market/171157406247181,1
494562.724484505,36570.4177896634,3273,GREEN MOUNTAIN BAKING CO LP,0.13,Food Establishment,Bakery,,155 JOHN SEITZ DR,BRATTLEBORO,WINDHAM,05301,(802) 258-3053,,,1
495761.051475821,44001.2391589641,3274,DE WITT BEVERAGE,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",1568 PUTNEY ROAD,BRATTLEBORO,WINDHAM,05301,,,,1
494090.611889518,39036.910042801,3275,HOLTON HOUSE,0.18375,Nursing/Assisted Living,Residential Facility,,158 WESTERN AVE,BRATTLEBORO,WINDHAM,05301,(802) 254-4155,,,1
495128.700089473,39124.9661598701,3276,ARKHAM,0.2415,Food Establishment,Restaurant,,16 HARMONY PLACE,BRATTLEBORO,WINDHAM,05301,8022510800,,,1
492708.599748078,230346.150107978,3277,YANKEE ONE DOLLAR STORE,0.72,Food Establishment,Grocery,,66 MOUNTAIN PLAZA,MORRISTOWN,LAMOILLE,05661,,http://www.dollarstore.com/,,1
492055.73307009,229069.042528494,3279,THOMPSON'S FLOUR SHOP ,0.26,Food Establishment,Restaurant,,84 LOWER MAIN ST,MORRISVILLE,LAMOILLE,05661,8028882106,,,1
492319.341544362,230291.03968763,3281,HANNAFORD SUPERMARKET & PHARMACY #8162,0.13,Food Establishment,Home-based Business,,80 FAIRGROUND PLAZA,MORRISTOWN,LAMOILLE,05661,2078853321,http://www.hannaford.com/,https://www.facebook.com/Hannaford,1
492047.979512659,229224.619230283,3282,SUBWAY,0.13,Food Establishment,Restaurant,Deli,81 BRIDGE ST,MORRISTOWN,LAMOILLE,05661,(802) 888-3769,,,1
492541.918036477,230446.3473447,3284,MORRISVILLE BEVERAGE STORE,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",833 BROOKLYN STREET,MORRISTOWN,LAMOILLE,05661,,,,1
492190.946135847,229202.22165367,3285,CORNER POCKET THE,0.25725,Food Establishment,Restaurant,Bars/Pubs,92 PORTLAND ST,MORRISTOWN,LAMOILLE,05661,(802) 793-3867,,,1
492833.927557271,228757.001982866,3287,COPLEY GOLF CORP,0.525,Food Establishment,Restaurant,,441 COUNTRY CLUB RD,MORRISTOWN,LAMOILLE,05661,8028883013,,,1
484936.664814797,218358.692381026,3288,MAC'S,0.055,Food Establishment,Home-based Business,,RT 15,MORRISTOWN,LAMOILLE,05661,8027757421,,,1
492579.851335593,228890.630829301,3290,MAPLE HOUSE INN,0.168,Food Establishment,Restaurant,,103 MAPLE STREET,MORRISVILLE,LAMOILLE,05407,,,,1
492612.034258751,229246.176155394,3296,THISTLEDOWN INN BED & BREAKFAST,0.063,Food Establishment,Restaurant,,201 PARK STREET,MORRISVILLE,LAMOILLE,05661,,,,1
491786.683387057,229902.773858024,3297,LOST NATION BREWING CO,0.1575,Food Establishment,Restaurant,,87 OLD CREAMERY RD,MORRISTOWN,LAMOILLE,05661,802-851-8041,,,1
492438.470136439,230279.787715385,3298,NEW FU LINS,0.525,Food Establishment,Restaurant,,30 FAIRGROUND PLAZA STE 3,MORRISTOWN,LAMOILLE,05661,8028881818,,,1
488957.496812955,233751.728078389,3299,MAMAS SPECIAL FAMILY INC,,Food Manufacturer,Food Processor,,59 OLD CREAMERY RD STE 2E,MORRISTOWN,LAMOILLE,05655,8028881181,,,1
491710.8088647,220235.541122184,3300,STOWE MEADOWS,0.105,Food Establishment,B&B,,3233 ELMORE MNT RD,ELMORE,LAMOILLE,05672,8028880002,,,1
490444.597675139,224726.458522277,3301,SHARON MCGAUGHAN REST,0.231,Food Establishment,Restaurant,,3266 LAPORTE RD,MORRISTOWN,LAMOILLE,05661,8028883525,,,1
492597.719067842,230624.07484415,3302,MAPLEFIELDS MORRISVILLE,0.21,Food Establishment,Restaurant,,33 VT ROUTE 15 WEST,MORRISTOWN,LAMOILLE,05661,8025248710,,,1
492531.519301496,228312.865858833,3303,COPLEY HOUSE COMMUNITY CARE HOME,0.1155,Nursing/Assisted Living,Residential Facility,,379 WASHINGTON HIGHWAY,MORRISVILLE,LAMOILLE,05661,(802) 888-7323,,,1
492175.835429688,229846.732909169,3304,SABRINAS BAKERY & CAFE,0.441,Food Establishment,Restaurant,,387 BROOKLYN STREET,MORRISVILLE,LAMOILLE,05661,,,,1
487215.164818649,231832.550825402,3305,MAPLE NUT COMPANY THE,,Food Manufacturer,Food Processor,,495 PATCH ROAD,MORRISVILLE,LAMOILLE,05661,,,,1
492745.853153987,228145.943831522,3306,COPLEY HOSPITAL,0.22575,Hospital,,,528 WASHINGTON HIGHWAY,MORRISVILLE,LAMOILLE,05661,(802) 888-4231,,,1
492873.260214653,228401.37690631,3307,"MANOR, INC., THE",0.378,Nursing/Assisted Living,Residential Facility,,577 WASHINGTON HIGHWAY,MORRISVILLE,LAMOILLE,05661,,,,1
491356.074962434,228647.683346574,3309,ROCK ART BREWERY,0.084,Food Establishment,Restaurant,,632 LAPORTE RD,MORRISTOWN,LAMOILLE,05661,8028518090,,,1
492374.339896545,229779.824743282,3311,GREEN MOUNTAIN PSYCHIATRIC CARE CENTER,0.042,Hospital,,,72 HARREL STREET,MORRISVILLE,LAMOILLE,05661,(802) 888-6757,,,1
492286.248953005,229179.883736343,3313,RIVER ARTS CENTER,0.2625,Food Establishment,Restaurant,,74 PLEASANT ST,MORRISTOWN,LAMOILLE,05661,8028881261,,,1
492151.252507747,229224.493448395,3314,MOOGS PLACE,0.5775,Food Establishment,Restaurant,,97 PORTLAND ST,MORRISTOWN,LAMOILLE,05661,8028518225,,,1
484198.651287125,219193.827993824,3316,MOUNTAIN ROAD RESORT,0.42,Food Establishment,Lodging,,1007 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022534566,,,1
484167.069148319,219293.911131693,3317,HARVEST MARKET,0.084,Food Establishment,Bakery,,1031 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022533800,,,1
484640.322821446,214170.250531384,3318,VERMONT COTTAGE COOKING,0.13,Food Establishment,Bakery,,1040 AYERS FARM RD,STOWE,LAMOILLE,05672,,,,1
486790.995039654,222399.366912895,3319,NORMAS TABLE AND VINE,0.05,Food Establishment,Caterer,,105 LOWER MOULTON LN,STOWE,LAMOILLE,05672,(802) 253-6328,,,1
484127.504760382,219382.902089118,3321,STOWE BEE BAKERY,0.26,Food Establishment,Bakery,,1056 Mountain  RD,STOWE,LAMOILLE,05672,802-505-0512,,,1
485008.690818302,218536.314853694,3322,STOWE CINEMA 3 PLEX,0.57225,Food Establishment,Bar,Bars/Pubs,454 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022538037,,,1
482780.561198453,215486.085766484,3324,INKY DINKY OIK INK,0.021,Food Establishment,Bakery,,117 ADAMS MILL RD,STOWE,LAMOILLE,05672,(802) 253-3046,,,1
483888.98568582,219450.159254848,3325,TRES AMIGOS,0.26,Food Establishment,Restaurant,,1190 MOUNTAIN  RD,STOWE,LAMOILLE,05672,8022536245,https://www.tresamigosvt.com/,https://www.facebook.com/tresamigosvt/,1
484929.041916491,218503.163403743,3326,STOWE INN & TAVERN,0.26,Food Establishment,Lodging,,123 MOUNTAIN RD,STOWE,LAMOILLE,05672,6199929904,http://www.stoweinn.com/,http://www.facebook.com/pages/The-Stowe-Inn-and-River-House-Restaurant/126019560774661,1
481588.906570658,216367.175465542,3330,SWEET CHEEKS CONFECTIONS,0.13,Food Establishment,Bakery,,1338 MOSCOW RD,STOWE,LAMOILLE,05672,(802) 253-2228,,,1
482559.907172729,219298.020280214,3331,BURTS IRISH PUB,0.1575,Food Establishment,Bar,Bars/Pubs,135 LUCE HILL RD,STOWE,LAMOILLE,05672,8022536071,,http://www.facebook.com/pages/Burts-Irish-Pub/93058316886,1
481938.733869763,219088.589921722,3332,TEN ACRES LODGE,0.26,Food Establishment,Restaurant,,14 BARROWS RD,STOWE,LAMOILLE,05672,(802) 253-7638,,,1
481938.733869763,219088.589921722,3333,BISTRO AT TEN ACRES,0.63,Food Establishment,Restaurant,,14 BARROWS RD,STOWE,LAMOILLE,05672,8022385538,,,1
485056.076665978,218380.640711272,3334,MAPLEFIELDS AT STOWE,0.18,Food Establishment,Convenience Store,,14 S MAIN ST,STOWE,LAMOILLE,05672,8025248710,,,1
482847.328088048,219675.058639549,3335,SUNSET GRILLE & TAPROOM,0.7035,Food Establishment,Restaurant,,140 COTTAGE CLUB RD,STOWE,LAMOILLE,05672,8022539281,http://www.sunsetgrillevt.com/,,1
485310.636992513,218346.725839368,3336,BLACK CAP COFFEE,0.2205,Food Establishment,Restaurant,,144 MAIN ST,STOWE,LAMOILLE,05672,8022532123,,,1
483633.609305916,219139.665533311,3337,GABLES INN,0.4725,Food Establishment,Lodging,,1457 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022537730,,,1
481338.587195735,223446.140458861,3338,EDSON HILL MANOR,0.6825,Food Establishment,Lodging,,1500 EDSON HILL RD,STOWE,LAMOILLE,05672,4155153450,,,1
478174.992003043,226111.757825429,3339,SPRUCE BASE LODGE,0.26,Food Establishment,Restaurant,,160 SPRUCE PEAK RD,STOWE,LAMOILLE,05672,(802) 253-3000,,,1
483402.815932467,219118.026456341,3341,STOWE BOWL,0.13,Food Establishment,Restaurant,Concession,1613 MOUNTAIN RD,STOWE,LAMOILLE,05672,8024987331,,,1
483251.92910019,219229.531310489,3342,BLUE DONKEY & BURGERS ON BOARDS,0.378,Food Establishment,Restaurant,,1669 MOUNTAIN RD,STOWE,LAMOILLE,05672,8028390376,,,1
483936.914058305,219527.823529643,3343,MIGUELS STOWE AWAY,,Food Manufacturer,Food Processor,,17 TOWN FARM LN,STOWE,LAMOILLE,05672,(802) 2538-900,,,1
483244.344754094,219374.004597396,3344,STOWEFLAKE MOUNTAIN RESORT AND SPA,0.05,Food Establishment,Caterer,,1746 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,,,1
483132.699382188,219274.286595663,3345,VERMONT HARVEST SPECIALITY FOODS,,Food Manufacturer,Food Processor,,1799 MOUNTAIN RD,STOWE,LAMOILLE,05672,(802) 2537-138,,,1
483132.699382188,219274.286595663,3346,STOWE WINE & CHEESE,0.13,Food Establishment,Restaurant,,1799 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022538606,http://www.mtncheesewine.com/,,1
485103.769971685,218358.307791227,3348,GREEN MOUNTAIN INN,2.1,Food Establishment,Restaurant,,18 MAIN ST,STOWE,LAMOILLE,05672,8022537301,,,1
487112.927759322,220320.807862816,3349,SHACK THE,0.26,Food Establishment,Restaurant,,1801 PUCKER ST,STOWE,LAMOILLE,05672,(802) 888-6263,,,1
487112.927759322,220320.807862816,3350,MOUNTAIN VIEW SNACK BAR OF STOWE INC,0.2625,Food Establishment,Restaurant,,1801 PUCKER ST,STOWE,LAMOILLE,05655,8026969006,,,1
487152.724622242,220331.840954757,3351,SNOW'S MARKET,0.18,Food Establishment,Grocery,,1815 PUCKER ST,STOWE,LAMOILLE,05672,,,,1
482973.661117763,219308.036292213,3352,SHED,0.26,Food Establishment,Restaurant,,1859 MOUNTAIN RD,STOWE,LAMOILLE,05672,(802) 253-9311,,,1
482942.098357997,219408.125442465,3354,STOWE DOGS,0.26,Food Establishment,Restaurant,,1880 MOUNTAIN ROAD,STOWE,LAMOILLE,05680,,,,1
482918.025823098,219330.40577266,3357,PIECASSO PIZZERIA & LOUNGE,0.26,Food Establishment,Restaurant,,1899 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022534411,http://www.piecasso.com/,https://www.facebook.com/pages/Piecasso-Pizzeria-Lounge/128683663828421,1
484743.838616392,217570.204304178,3358,JANS FARMHOUSE CRISPS,0.13,Food Establishment,Bakery,,192 THOMAS LANE,STOWE,LAMOILLE,05672,,,,1
481706.383371871,221344.946202509,3359,WINDING BROOK LODGE,0.26,Food Establishment,Restaurant,,199 EDSON HILL RD,STOWE,LAMOILLE,05672,(802) 253-7354,,,1
480912.933294043,222002.82840489,3360,STOWE MOUNTAIN CLUB GOLF COTTAGE,0.504,Food Establishment,Restaurant,,206 Spruce Peak,STOWE,LAMOILLE,05672,8027604700,,,1
477640.950377946,225669.094788942,3361,THE STOWE MOUNTAIN CLUB ALPINE CLUBHOUSE,0.525,Food Establishment,Restaurant,,142 Red Sled  DR,STOWE,LAMOILLE,05672,8027604720,,,1
482624.269339993,219564.532147651,3362,CACTUS CAFE OF STOWE,0.63,Food Establishment,Restaurant,,2160 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,http://www.thecactuscafe.com/,https://www.facebook.com/StoweCactusCafe,1
482441.37311054,219598.35868196,3363,EDELWEISS MOUNTAIN DELI,0.18,Food Establishment,Bakery,,2251 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022534034,,http://www.facebook.com/pages/Edelweiss-Mountain-Deli/115370168481939,1
482322.487780541,219765.35825341,3364,HOB KNOB INN,0.945,Food Establishment,Lodging,,2364 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022538549,,,1
485119.760959729,218391.606600185,3365,HARRISONS,0.714,Food Establishment,Restaurant,,25 MAIN ST,STOWE,LAMOILLE,05672,8022537773,,,1
483065.218879722,214740.851948778,3366,LJS LODGE,0.26,Food Establishment,Restaurant,,2625 WATERBURY RD,STOWE,LAMOILLE,05672,(802) 253-7768,,,1
485088.924471621,218825.037373277,3367,RED BASIL THAI CUISINE,0.26,Food Establishment,Restaurant,,294 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,,https://www.facebook.com/pages/Red-Basil-Thai-Cuisine/120057268011651,1
481824.509477573,220922.36377289,3370,ARBOR INN,0.2625,Food Establishment,Restaurant,,3214 MOUNTAIN RD,STOWE,LAMOILLE,05672,(802) 253-4772,,,1
481633.701291517,220956.235441516,3371,MOUNTAINEER MOTOR INN,1.05,Food Establishment,Restaurant,,3343 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022537525,,,1
485238.062813035,217924.641993058,3372,ROYS COLLEGE DOGS SNACK SHACK,0.05,Food Establishment,Caterer,,336 PARK ST,STOWE,LAMOILLE,05677,,,,1
485112.922021527,218880.541453538,3373,FINE WINE CELLARS,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",344 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,http://finewinecellars.us/,,1
482892.276512757,215585.797320686,3375,PIZZA JOINT AT MOSCOW SCHOOLHOUSE,0.18,Food Establishment,Convenience Store,,383 MOSCOW RD,STOWE,LAMOILLE,05672,8022534172,,,1
481777.095256545,221033.61516486,3376,ROUND HEARTH AT STOWE,0.26,Food Establishment,Lodging,,39 EDSON HILL RD,STOWE,LAMOILLE,05672,8022537223,,,1
485129.114838586,219002.734292107,3377,BAGEL THE,0.252,Food Establishment,Bakery,,394 MOUNTAIN RD STE 10,STOWE,LAMOILLE,05672,8022539943,,,1
485129.114838586,219002.734292107,3379,RIMROCKS,0.6405,Food Establishment,Restaurant,,394 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022539593,,,1
485129.114838586,219002.734292107,3380,LUCKY KING RESTAURANT,0.26,Food Establishment,Restaurant,,394 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,,,1
485129.114838586,219002.734292107,3382,SANFO CHINESE RESTAURANT,0.525,Food Establishment,Restaurant,,394 MOUNTAIN RD STE 9,STOWE,LAMOILLE,05672,8022538888,,,1
485017.517770256,218914.095818157,3383,BACKYARD TAVERN THE,0.525,Food Establishment,Restaurant,,395 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022539204,,,1
480903.609669316,221536.156252465,3384,TOPNOTCH RESORT AND SPA,3.5805,Food Establishment,Lodging,,4000 MNT RD,STOWE,LAMOILLE,05672,8022538585,,,1
480903.609669316,221536.156252465,3385,NORMA'S,0.26,Food Establishment,Restaurant,,4000 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,http://www.topnotchresort.com/dining-normas.php,https://www.facebook.com/TopnotchResort,1
480792.62151246,221658.713967502,3388,TRATTORIA LA FESTA,0.7875,Food Establishment,Restaurant,,4080 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022538480,,,1
481977.100883692,218577.339305802,3389,STOWE JR SR HIGH SCHOOL,0.069825,Food Establishment,School,,413 BARROWS RD,STOWE,LAMOILLE,05672,8022537229,,,1
484993.929502233,219036.38004788,3390,"OLDE ENGLAND INNE, THE",1.008,Food Establishment,Restaurant,,433 MOUNTAIN RD,STOWE,LAMOILLE,05672,(802) 253-7558,,,1
484993.929502233,219036.38004788,3391,YE OLDE ENGLAND INNE,0.26,Food Establishment,Restaurant,,433 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,http://www.englandinn.com/,,1
482041.208005281,221621.809810507,3392,STOWEHOF INN,1.3125,Food Establishment,Lodging,,434 EDSON HILL RD,STOWE,LAMOILLE,05672,8022539722,,,1
480507.499660647,222059.590860797,3393,INNSBRUCK INN AT STOWE,0.42,Food Establishment,Lodging,,4361 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022538582,,,1
475287.685436757,219266.016112097,3394,LAKE MANSFIELD TROUT CLUB,1.05,Food Establishment,Lodging,,4400 NEBRASKA VALLEY RD,STOWE,LAMOILLE,05672,8022537565,,,1
480428.27195954,222159.836031805,3395,NORTHERN LIGHTS LODGE,1.575,Food Establishment,Lodging,,4441 MOUNTAIN RD,STOWE,LAMOILLE,05672,9179032378,,,1
483071.217795046,220107.833975841,3396,TIMBERHOLM INN,0.21,Food Establishment,Lodging,,452 COTTAGE CLUB RD,STOWE,LAMOILLE,05672,8022537603,,,1
485121.259863776,219047.199475582,3397,MCCARTHYS,0.8925,Food Establishment,Restaurant,,454 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022538626,http://mccarthysrestaurantstowe.com/,,1
480205.899319559,222260.516481274,3398,HONEYWOOD COUNTRY LODGE,0.26,Food Establishment,Restaurant,,4527 MOUNTAIN RD,STOWE,LAMOILLE,05672,(802) 253-4846,,,1
480205.899319559,222260.516481274,3399,BEARS LAIR INN,0.168,Food Establishment,Lodging,,4583 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022534124,,,1
479800.522209607,222328.434928989,3401,FIDDLERS GREEN INN,0.21,Food Establishment,Lodging,,4859 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022538124,,,1
479697.659615479,222495.434131561,3403,NOTCHBROOK GENERAL STORE,0.055,Food Establishment,Caterer,,4968 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022539448,,,1
479657.724012649,222439.999389311,3404,"MATTERHORN, THE",1.05,Food Establishment,Restaurant,,4969 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022532085,,,1
485041.924285879,219147.387637428,3405,STOWE SEAFOOD,0.18,Food Establishment,Meat/Poultry/Seafood,,394 MOUNTAIN  RD UNIT 12,STOWE,LAMOILLE,05672,8022538004,http://stoweseafood.com,http://www.facebook.com/pages/Stowe-Seafood/203568611066,1
479514.40544777,222384.889868345,3406,SKI INN,0.252,Food Establishment,Restaurant,,5037 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,,,1
484994.160118624,219136.38579888,3407,SAENSOOK THAI KITCHEN SUSHI & MARTINI,0.26,Food Establishment,Restaurant,,504 MOUNTAIN RD,STOWE,LAMOILLE,05672,8022536000,,,1
484994.160118624,219136.38579888,3408,PATRIDGE INN,0.26,Food Establishment,Restaurant,,504 MOUNTAIN ROAD,STOWE,LAMOILLE,05672,,,,1
484826.893566748,219058.990998445,3411,GOLDEN EAGLE RESORT CAFE,0.945,Food Establishment,Restaurant,,511 MOUNTAIN RD,STOWE,LAMOILLE,05672,6175294639,,,1
484826.893566748,219058.990998445,3412,GOLDEN EAGLE RESORT,0.26,Food Establishment,Lodging,,511 MOUNTAIN RD,STOWE,LAMOILLE,05672,6175294639,http://www.goldeneagleresort.com/dining/colonial-cafe,,1
479586.745503864,222629.124551597,3413,INN AT TURNER MILL THE,0.13,Food Establishment,Bakery,,56 TURNER MILL LN,STOWE,LAMOILLE,05672,(802) 253-2503,,,1
485159.243670685,218258.174920207,3414,DEPOT STREET MALT SHOP,0.756,Food Establishment,Restaurant,,57 DEPOT ST,STOWE,LAMOILLE,05672,8022534269,,http://www.facebook.com/pages/Depot-Street-Malt-Shop/141442185946327,1
485040.366261841,218469.571178713,3415,STOWE COFFEE HOUSE,0.26,Food Establishment,Restaurant,,57 MOUNTAIN RD,STOWE,LAMOILLE,05672,(802) 253-2189,,,1
478881.492585632,223398.10131304,3416,STOWE MOUNTAIN RESORT ADVENTURE CENTER,1.89,Food Establishment,Restaurant,,5781 MOUNTAIN RD,STOWE,LAMOILLE,05672,(802) 253-3685,,,1
